target,prediction,position,log_return,strategy_return,equity_curve
1,1,1.0,-0.0005393125656168398,-0.0005393125656168398,0.9205545406968936
0,0,1.0,-0.001295538097074783,-0.001295538097074783,0.9193626994235738
0,0,0.0,0.0,0.0,0.9193626994235738
0,0,0.0,0.0016191605381549667,0.0,0.9193626994235738
1,1,0.0,0.0,0.0,0.9193626994235738
0,0,1.0,-0.0005394289339406457,-0.0005394289339406457,0.9188669023183934
1,1,0.0,0.00021580649286047213,0.0,0.9188669023183934
0,0,1.0,-0.0005396035806153153,-0.0005396035806153153,0.9183712121979031
0,0,0.0,0.0,0.0,0.9183712121979031
1,1,0.0,0.0035560145517378435,0.0,0.9183712121979031
0,0,1.0,-0.0005379779296001338,-0.0005379779296001338,0.9178772816283458
0,0,0.0,0.0005379779296000637,0.0,0.9178772816283458
1,1,0.0,0.002363670608230371,0.0,0.9178772816283458
0,0,1.0,-0.0012885822320535948,-0.0012885822320535948,0.9166952829868114
1,1,0.0,0.00021487904698641748,0.0,0.9166952829868114
0,0,1.0,-0.000752278758204774,-0.000752278758204774,0.9160059319222652
1,1,0.0,0.00032247448130287164,0.0,0.9160059319222652
0,0,1.0,-0.0003224744813028647,-0.0003224744813028647,0.9157105910070119
1,1,0.0,0.0019332888828810838,0.0,0.9157105910070119
0,0,1.0,-0.00032195536934477,-0.00032195536934477,0.9154158205194881
0,0,0.0,0.0005365347104021695,0.0,0.9154158205194881
1,1,0.0,0.00021453330664156293,0.0,0.9154158205194881
0,0,1.0,-0.00021453330664166314,-0.00021453330664166314,0.9152194544008494
1,1,0.0,0.0005362469952690967,0.0,0.9152194544008494
1,1,1.0,-0.00462114894903314,-0.00462114894903314,0.9109998462091384
0,0,1.0,-0.0016170659062555083,-0.0016170659062555083,0.9095278898631927
1,1,0.0,0.0005393125656168911,0.0,0.9095278898631927
0,0,1.0,-0.001834850662691655,-0.001834850662691655,0.9078605721190512
0,0,0.0,0.0,0.0,0.9078605721190512
1,1,0.0,0.0016191605381549667,0.0,0.9078605721190512
1,1,1.0,-0.003565620165823364,-0.003565620165823364,0.9046292504117581
0,0,1.0,-0.0007579808876849633,-0.0007579808876849633,0.9039438185344537
1,1,0.0,0.0010826540439682574,0.0,0.9039438185344537
0,0,1.0,-0.0008660294436876575,-0.0008660294436876575,0.903161315456423
0,0,0.0,0.00032484893916864664,0.0,0.903161315456423
0,0,0.0,0.0005411805045190535,0.0,0.903161315456423
1,1,0.0,0.001081483171724706,0.0,0.903161315456423
1,1,1.0,-0.003790319221338934,-0.003790319221338934,0.899744525215955
0,0,1.0,-0.001085592346616409,-0.001085592346616409,0.8987682994329642
0,0,0.0,0.0018448063837818273,0.0,0.8987682994329642
1,1,0.0,0.0008669679684807149,0.0,0.8987682994329642
0,0,1.0,-0.0005417668918930191,-0.0005417668918930191,0.8982815084003873
1,1,0.0,0.00032509535522699194,0.0,0.8982815084003873
0,0,1.0,-0.0019521593284525895,-0.0019521593284525895,0.8965296303031285
1,1,0.0,0.0005426488594725746,0.0,0.8965296303031285
0,0,1.0,-0.00021702420893358364,-0.00021702420893358364,0.8963350827808511
1,1,0.0,0.00021702420893354087,0.0,0.8963350827808511
1,1,1.0,-0.0018462088126871739,-0.0018462088126871739,0.8946817876854908
0,0,1.0,-0.0016318431781240706,-0.0016318431781240706,0.893222997895467
0,0,0.0,0.0007618582130629967,0.0,0.893222997895467
1,1,0.0,0.00021756720847552013,0.0,0.893222997895467
1,1,1.0,-0.000544006800988391,-0.000544006800988391,0.8927372106575737
0,0,1.0,-0.00021768561160336153,-0.00021768561160336153,0.8925428957624164
1,1,0.0,0.0013054034310810906,0.0,0.8925428957624164
1,1,1.0,-0.005013327509115069,-0.005013327509115069,0.8880794835320943
0,0,1.0,-0.002187571539593177,-0.002187571539593177,0.8861388695189109
0,0,0.0,0.0,0.0,0.8861388695189109
0,0,0.0,0.001203756505297491,0.0,0.8861388695189109
0,0,0.0,0.0003280459000763493,0.0,0.8861388695189109
1,1,0.0,0.0013111085170839074,0.0,0.8861388695189109
0,0,1.0,-0.0005460863237583533,-0.0005460863237583533,0.8856550933051252
0,0,0.0,0.0006552678123946449,0.0,0.8856550933051252
0,0,0.0,0.00021832722198647243,0.0,0.8856550933051252
0,0,0.0,0.0005456096038381598,0.0,0.8856550933051252
1,1,0.0,0.002723591584824924,0.0,0.8856550933051252
0,0,1.0,-0.000544125204116027,-0.000544125204116027,0.8851733171318701
0,0,0.0,0.000761692412591762,0.0,0.8851733171318701
0,0,0.0,0.004124808574918804,0.0,0.8851733171318701
1,1,0.0,0.0007579808876850034,0.0,0.8851733171318701
1,1,1.0,-0.0018418083419444284,-0.0018418083419444284,0.8835444979791094
1,1,1.0,-0.0007593787603201909,-0.0007593787603201909,0.8828738077397373
1,1,1.0,-0.00010852976933791984,-0.00010852976933791984,0.8827779948483985
1,1,1.0,-0.0016293615725118252,-0.0016293615725118252,0.8813408014783155
0,0,1.0,-0.0016320207249559445,-0.0016320207249559445,0.8799036081082325
0,0,0.0,0.0003266172938747412,0.0,0.8799036081082325
0,0,0.0,0.0016314882003266625,0.0,0.8799036081082325
1,1,0.0,0.00021733078821022266,0.0,0.8799036081082325
0,0,1.0,-0.0007608644915372651,-0.0007608644915372651,0.8792343753268631
1,1,0.0,0.0,0.0,0.8792343753268631
0,0,1.0,-0.0008702688853963307,-0.0008702688853963307,0.8784695378624411
1,1,0.0,0.000326439592512673,0.0,0.8784695378624411
0,0,1.0,-0.0010885466416653098,-0.0010885466416653098,0.8775138030725171
0,0,0.0,0.00021780414367426117,0.0,0.8775138030725171
0,0,0.0,0.0010883097064666102,0.0,0.8775138030725171
0,0,0.0,0.0014130342226562926,0.0,0.8775138030725171
1,1,0.0,0.002928398952542962,0.0,0.8775138030725171
1,1,1.0,-0.00021662460028048795,-0.00021662460028048795,0.8773237325834011
1,1,1.0,-0.00086696796848073,-0.00086696796848073,0.8765634506269361
0,0,1.0,-0.0013018628966377731,-0.0013018628966377731,0.8754230276922389
1,1,0.0,0.00021709488120110715,0.0,0.8754230276922389
1,1,1.0,-0.0027170793919895375,-0.0027170793919895375,0.8730476623139306
1,1,1.0,-0.0007621070491525405,-0.0007621070491525405,0.8723825600080042
0,0,1.0,-0.0008716912713448269,-0.0008716912713448269,0.8716224430869454
1,1,0.0,0.0014161127088938674,0.0,0.8716224430869454
1,1,1.0,-0.0007622730302033953,-0.0007622730302033953,0.8709582819742719
0,0,1.0,-0.0008718812741806389,-0.0008718812741806389,0.8701992407026454
1,1,0.0,0.0016341543043841718,0.0,0.8701992407026454
0,0,1.0,-0.0027250759845469756,-0.0027250759845469756,0.867831109783869
0,0,0.0,0.0,0.0,0.867831109783869
0,0,0.0,0.0,0.0,0.867831109783869
0,0,0.0,0.0005456096038381598,0.0,0.867831109783869
1,1,0.0,0.0018528490868340065,0.0,0.867831109783869
0,0,1.0,-0.001089495415019085,-0.001089495415019085,0.8668861266396246
0,0,0.0,0.0,0.0,0.8668861266396246
0,0,0.0,0.0003269732776350904,0.0,0.8668861266396246
0,0,0.0,0.00021792280489966198,0.0,0.8668861266396246
0,0,0.0,0.0003267951888101447,0.0,0.8668861266396246
0,0,0.0,0.0,0.0,0.8668861266396246
0,0,0.0,0.0007621070491526319,0.0,0.8668861266396246
1,1,0.0,0.001413802588723339,0.0,0.8668861266396246
0,0,1.0,-0.000326084769245605,-0.000326084769245605,0.8666034943606022
1,1,0.0,0.0014122666913107742,0.0,0.8666034943606022
1,1,1.0,-0.00021714202162279131,-0.00021714202162279131,0.866415338754875
0,0,1.0,-0.0008690399004423934,-0.0008690399004423934,0.8656627163319663
0,0,0.0,0.004337666831151996,0.0,0.8656627163319663
1,1,0.0,0.0016217864713852516,0.0,0.8656627163319663
0,0,1.0,-0.0010808986847986907,-0.0010808986847986907,0.8647275281532917
1,1,0.0,0.004316602317750174,0.0,0.8647275281532917
1,1,1.0,-0.00032309962962125295,-0.00032309962962125295,0.864448180140272
1,1,1.0,-0.0007543053579363684,-0.0007543053579363684,0.8637963681098928
0,0,1.0,-0.0003234479827023712,-0.0003234479827023712,0.863517020096873
1,1,0.0,0.0006467913806338771,0.0,0.863517020096873
0,0,1.0,-0.00032334339793157,-0.00032334339793157,0.8632378527053219
1,1,0.0,0.0021536504228032013,0.0,0.8632378527053219
0,0,1.0,-0.0035560145517377823,-0.0035560145517377823,0.8601736178004448
1,1,0.0,0.0,0.0,0.8601736178004448
0,0,1.0,-0.0002159229868172625,-0.0002159229868172625,0.8599879065940886
0,0,0.0,0.0,0.0,0.8599879065940886
0,0,0.0,0.0007555265674325093,0.0,0.8599879065940886
1,1,0.0,0.0016170659062554396,0.0,0.8599879065940886
0,0,1.0,-0.0010777533406387423,-0.0010777533406387423,0.8590615510359142
1,1,0.0,0.000539021864345214,0.0,0.8590615510359142
0,0,1.0,-0.0023738725270368286,-0.0023738725270368286,0.8570246670289015
1,1,0.0,0.0005400115296422457,0.0,0.8570246670289015
1,1,1.0,-0.00108031482930279,-0.00108031482930279,0.8560993105002191
1,1,1.0,-0.0005405953851381253,-0.0005405953851381253,0.8556366322358779
1,1,1.0,-0.0005408877865866154,-0.0005408877865866154,0.8551739539715367
0,0,1.0,-0.0010826540439681915,-0.0010826540439681915,0.8542485974428543
0,0,0.0,0.001299044267020023,0.0,0.8542485974428543
0,0,0.0,0.0003244975635347866,0.0,0.8542485974428543
0,0,0.0,0.00021627322452314433,0.0,0.8542485974428543
1,1,0.0,0.0014046369899178765,0.0,0.8542485974428543
0,0,1.0,-0.005196188028913261,-0.005196188028913261,0.8498212736721052
0,0,0.0,0.0008679085296582555,0.0,0.8498212736721052
1,1,0.0,0.0010838274542593388,0.0,0.8498212736721052
0,0,1.0,-0.00086696796848073,-0.00086696796848073,0.8490848251336729
1,1,0.0,0.0,0.0,0.8490848251336729
1,1,1.0,-0.002062066346073573,-0.002062066346073573,0.8473357598548965
1,1,1.0,-0.00010864768441919191,-0.00010864768441919191,0.8472437037875925
0,0,1.0,-0.0005434155574558404,-0.0005434155574558404,0.8467834234510724
0,0,0.0,0.001086535974820162,0.0,0.8467834234510724
0,0,0.0,0.0,0.0,0.8467834234510724
0,0,0.0,0.0003257307164906977,0.0,0.8467834234510724
1,1,0.0,0.0005426488594725746,0.0,0.8467834234510724
0,0,1.0,-0.0008683795759631995,-0.0008683795759631995,0.8460484132010161
0,0,0.0,0.0,0.0,0.8460484132010161
0,0,0.0,0.0005428255976916595,0.0,0.8460484132010161
1,1,0.0,0.0005425310979172151,0.0,0.8460484132010161
0,0,1.0,-0.0005425310979171572,-0.0005425310979171572,0.8455895301169385
1,1,0.0,0.0010847680154368034,0.0,0.8455895301169385
0,0,1.0,-0.0007592140371652822,-0.0007592140371652822,0.8449477903157515
0,0,0.0,0.0,0.0,0.8449477903157515
1,1,0.0,0.0003254480273704473,0.0,0.8449477903157515
1,1,1.0,-0.00010847090772473603,-0.00010847090772473603,0.8448561430325778
1,1,1.0,-0.00021697711964564355,-0.00021697711964564355,0.8446728484662304
0,0,1.0,-0.0021723644848647195,-0.0021723644848647195,0.8428399028027552
0,0,0.0,0.0005435337033269808,0.0,0.8428399028027552
0,0,0.0,0.000325978472629415,0.0,0.8428399028027552
1,1,0.0,0.0005430614278129944,0.0,0.8428399028027552
0,0,1.0,-0.0006517091122321476,-0.0006517091122321476,0.8422907953065601
1,1,0.0,0.0021707140304927557,0.0,0.8422907953065601
1,1,1.0,-0.0010847680154368107,-0.0010847680154368107,0.8413776005838763
0,0,1.0,-0.0007600383683448724,-0.0007600383683448724,0.8407383642779978
0,0,0.0,0.000542943487143803,0.0,0.8407383642779978
0,0,0.0,0.0,0.0,0.8407383642779978
1,1,0.0,0.0007596259791181873,0.0,0.8407383642779978
1,1,1.0,-0.0016284771129731084,-0.0016284771129731084,0.8393703552817658
0,0,1.0,-0.003482973292920995,-0.003482973292920995,0.8364519360898044
1,1,0.0,0.0005450148731251341,0.0,0.8364519360898044
0,0,1.0,-0.0016359365532880369,-0.0016359365532880369,0.8350846724756814
0,0,0.0,0.0014179662476878918,0.0,0.8350846724756814
1,1,0.0,0.0010893767279121322,0.0,0.8350846724756814
0,0,1.0,-0.00010888428492798218,-0.00010888428492798218,0.8349937498283782
1,1,0.0,0.002284083966830966,0.0,0.8349937498283782
0,0,1.0,-0.001630956023107204,-0.001630956023107204,0.8336330216883466
1,1,0.0,0.00021761455426721,0.0,0.8336330216883466
0,0,1.0,-0.000544125204116027,-0.000544125204116027,0.8331795443356796
1,1,0.0,0.000761692412591762,0.0,0.8331795443356796
1,1,1.0,-0.0015239654427951037,-0.0015239654427951037,0.8319107745286953
1,1,1.0,-0.0019628029543435244,-0.0019628029543435244,0.8302794990625726
0,0,1.0,-0.0008735950343809391,-0.0008735950343809391,0.8295544877442959
0,0,0.0,0.0,0.0,0.8295544877442959
1,1,0.0,0.002291561282068843,0.0,0.8295544877442959
1,1,1.0,-0.000654196128191755,-0.000654196128191755,0.829011973884871
0,0,1.0,-0.0005454905538810739,-0.0005454905538810739,0.828559879002017
0,0,0.0,0.002180179125057042,0.0,0.828559879002017
0,0,0.0,0.0,0.0,0.828559879002017
1,1,0.0,0.0,0.0,0.828559879002017
0,0,1.0,-0.00021780414367432715,-0.00021780414367432715,0.8283794348785403
1,1,0.0,0.00032668842860232377,0.0,0.8283794348785403
1,1,1.0,-0.0010893767279122933,-0.0010893767279122933,0.8274775089580526
0,0,1.0,-0.0008723566438498129,-0.0008723566438498129,0.8267559682216624
1,1,0.0,0.0005453120763248191,0.0,0.8267559682216624
0,0,1.0,-0.0005453120763248087,-0.0005453120763248087,0.8263052511099285
1,1,0.0,0.0,0.0,0.8263052511099285
1,1,1.0,-0.001091517060034445,-0.001091517060034445,0.8254038168864608
1,1,1.0,-0.00032768757818467056,-0.00032768757818467056,0.8251333866194204
1,1,1.0,-0.0010930680934017288,-0.0010930680934017288,0.8242319523959528
0,0,1.0,-0.0005469824226416902,-0.0005469824226416902,0.823781235284219
0,0,0.0,0.0,0.0,0.823781235284219
1,1,0.0,0.0010936658190671843,0.0,0.823781235284219
1,1,1.0,-0.00010931277288046025,-0.00010931277288046025,0.8236911903947611
1,1,1.0,-0.0003280100326270112,-0.0003280100326270112,0.8234210557263878
0,0,1.0,-0.001970322814569743,-0.001970322814569743,0.8218002477161479
0,0,0.0,0.0005477014219811523,0.0,0.8218002477161479
0,0,0.0,0.00021899660286777174,0.0,0.8218002477161479
0,0,0.0,0.0008755071312089156,0.0,0.8218002477161479
1,1,0.0,0.0,0.0,0.8218002477161479
1,1,1.0,-0.0004376577515153428,-0.0004376577515153428,0.8214406591616366
1,1,1.0,-0.0030689792664610723,-0.0030689792664610723,0.8189235392800575
0,0,1.0,-0.0036291446130256705,-0.0036291446130256705,0.8159569337053393
0,0,0.0,0.0,0.0,0.8159569337053393
1,1,0.0,0.0,0.0,0.8159569337053393
0,0,1.0,-0.0005510211679139282,-0.0005510211679139282,0.8155074480122002
0,0,0.0,0.0005510211679139861,0.0,0.8155074480122002
1,1,0.0,0.0002203234804515199,0.0,0.8155074480122002
0,0,1.0,-0.0015432847286102334,-0.0015432847286102334,0.8142498584805775
0,0,0.0,0.0013229612481588271,0.0,0.8142498584805775
0,0,0.0,0.0016512440966654077,0.0,0.8142498584805775
0,0,0.0,0.0,0.0,0.8142498584805775
1,1,0.0,0.0049374354095938966,0.0,0.8142498584805775
1,1,1.0,-0.001972049737168477,-0.001972049737168477,0.8126456995216765
0,0,1.0,-0.005718975896649591,-0.005718975896649591,0.8080114625292962
0,0,0.0,0.00659592260250311,0.0,0.8080114625292962
1,1,0.0,0.0,0.0,0.8080114625292962
1,1,1.0,-0.0010963035968273383,-0.0010963035968273383,0.8071261220462985
1,1,1.0,-0.0010975067975976568,-0.0010975067975976568,0.8062407815633008
1,1,1.0,-0.0032997660805191677,-0.0032997660805191677,0.8035847601143076
1,1,1.0,-0.0005510211679139282,-0.0005510211679139282,0.8031420898728088
1,1,1.0,-0.00033075849934144423,-0.00033075849934144423,0.8028764877279093
0,0,1.0,-0.0013241290959836358,-0.0013241290959836358,0.8018140791483119
1,1,0.0,0.002426232243690407,0.0,0.8018140791483119
0,0,1.0,-0.0009918381584590793,-0.0009918381584590793,0.8010192036077319
0,0,0.0,0.0007715146780077061,0.0,0.8010192036077319
1,1,0.0,0.0005507177107900639,0.0,0.8010192036077319
1,1,1.0,-0.00033039423033868565,-0.00033039423033868565,0.8007545951994222
0,0,1.0,-0.0013226696080102145,-0.0013226696080102145,0.7996961615661836
1,1,0.0,0.0016530638383489636,0.0,0.7996961615661836
0,0,1.0,-0.0007710897443752484,-0.0007710897443752484,0.7990797617377183
0,0,0.0,0.0004406955140364802,0.0,0.7990797617377183
1,1,0.0,0.000550596421506747,0.0,0.7990797617377183
1,1,1.0,-0.00011009503445850321,-0.00011009503445850321,0.7989917918664265
0,0,1.0,-0.0011016175092078708,-0.0011016175092078708,0.7981120931535096
1,1,0.0,0.0012117125436663983,0.0,0.7981120931535096
1,1,1.0,-0.004966315595524693,-0.004966315595524693,0.7941582427792654
0,0,1.0,-0.0007747595435507275,-0.0007747595435507275,0.7935431993877164
0,0,0.0,0.0005534609174248908,0.0,0.7935431993877164
0,0,0.0,0.0,0.0,0.7935431993877164
1,1,0.0,0.0007743310289904461,0.0,0.7935431993877164
0,0,1.0,-0.0005530324028645536,-0.0005530324028645536,0.793104465613561
0,0,0.0,0.0,0.0,0.793104465613561
0,0,0.0,0.0,0.0,0.793104465613561
1,1,0.0,0.0005530324028645892,0.0,0.793104465613561
0,0,1.0,-0.00022117626111866904,-0.00022117626111866904,0.7929290691306642
0,0,0.0,0.004083863032271967,0.0,0.7929290691306642
